project,id,age,#commits,#added,#deleted,#files,#comments,#review_comments,bot,code_change,intra_branch,#approvals,#changes_requested,fix,test,buggy,is_member,url
jena,5ff4e051393ff4248ce99a97,1592.9166666666667,1,106,15,3,0,0,false,true,false,1,0,false,true,true,true,https://github.com/apache/jena/pull/190
jena,5ff4e057393ff4248ce99aaf,45182.51666666667,1,3,0,1,8,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/188
jena,5ff4e05a393ff4248ce99ac1,2671.9166666666665,2,176,69,10,0,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/187
jena,5ff4e05d393ff4248ce99ad2,1292.3833333333334,1,2,46,1,0,0,false,true,false,0,0,true,false,false,true,https://github.com/apache/jena/pull/186
jena,5ff4e062393ff4248ce99ae7,1714.4666666666667,3,126,99,4,0,4,false,true,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/184
jena,5ff4e068393ff4248ce99afe,1940.1,7,172,52,19,0,0,false,true,false,0,0,true,true,false,true,https://github.com/apache/jena/pull/183
jena,5ff4e06d393ff4248ce99b1d,2823.866666666667,1,0,94,5,0,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/182
jena,5ff4e070393ff4248ce99b28,3143.016666666667,2,13,10,2,0,4,false,false,false,1,0,false,false,false,true,https://github.com/apache/jena/pull/181
jena,5ff4e075393ff4248ce99b3d,960.7166666666667,5,454,34,9,3,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/180
jena,5ff4e07a393ff4248ce99b54,3738.15,5,882,710,38,4,4,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/179
jena,5ff4e080393ff4248ce99b95,319.78333333333336,3,3,2,1,1,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/jena/pull/178
jena,5ff4e087393ff4248ce99bae,31642.65,13,356,576,146,14,37,false,true,false,1,2,false,true,true,true,https://github.com/apache/jena/pull/176
jena,5ff4e09f393ff4248ce99cd2,5441.816666666667,3,186,0,2,1,9,false,false,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/174
jena,5ff4e0a4393ff4248ce99ce9,9620.016666666666,2,42,2,2,1,0,false,true,false,1,0,false,true,false,false,https://github.com/apache/jena/pull/173
jena,5ff4e0a9393ff4248ce99cf3,9682.1,1,87,3,3,2,0,false,true,false,0,1,false,true,false,false,https://github.com/apache/jena/pull/172
jena,5ff4e0ac393ff4248ce99cff,18296.883333333335,4,40,87,6,4,7,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/171
jena,5ff4e0b2393ff4248ce99d22,14569.85,5,438,108,14,4,2,false,true,false,0,1,true,true,false,true,https://github.com/apache/jena/pull/170
jena,5ff4e0b7393ff4248ce99d42,1269.7833333333333,1,149,16,4,0,0,false,true,false,0,0,true,true,false,true,https://github.com/apache/jena/pull/169
jena,5ff4e0ba393ff4248ce99d4c,1338.7333333333333,1,235,163,18,1,0,false,true,false,0,0,true,true,false,true,https://github.com/apache/jena/pull/168
jena,5ff4e0c1393ff4248ce99d75,7080.4,5,175,4,4,6,0,false,true,false,0,0,false,true,true,false,https://github.com/apache/jena/pull/166
jena,5ff4e0c5393ff4248ce99d88,1458.3333333333333,1,354,262,3,0,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/165
jena,5ff4e0c9393ff4248ce99d92,2608.5333333333333,5,303,44,4,0,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/164
jena,5ff4e0cd393ff4248ce99da2,1755.3,1,1,0,1,0,0,false,true,false,0,0,false,false,true,true,https://github.com/apache/jena/pull/163
jena,5ff4e0d0393ff4248ce99daa,5697.866666666667,9,802,38,10,5,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/162
jena,5ff4e0d5393ff4248ce99dc8,28782.183333333334,10,857,297,27,22,0,false,true,false,0,0,true,true,true,true,https://github.com/apache/jena/pull/161
jena,5ff4e0dd393ff4248ce99e1b,807.0,2,45,5,4,6,0,false,true,false,0,0,true,true,true,true,https://github.com/apache/jena/pull/159
jena,5ff4e0e1393ff4248ce99e2c,1265.45,4,42,11,12,0,0,false,true,false,0,0,true,true,false,true,https://github.com/apache/jena/pull/158
jena,5ff4e0e5393ff4248ce99e41,12803.25,10,546,285,4,33,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/157
jena,5ff4e0ec393ff4248ce99e78,7.35,1,69,38,4,0,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/156
jena,5ff4e0ef393ff4248ce99e82,1152.9166666666667,1,158,25,4,0,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/155
jena,5ff4e0f1393ff4248ce99e8f,1382.3166666666666,2,310,28,6,0,0,false,true,false,0,0,false,true,true,true,https://github.com/apache/jena/pull/154
jena,5ff4e0f5393ff4248ce99e9c,4114.3,3,1200,0,10,7,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/153
jena,5ff4e0f9393ff4248ce99eb7,982.3833333333333,14,360,412,20,0,0,false,true,false,0,0,false,true,true,true,https://github.com/apache/jena/pull/152
jena,5ff4e100393ff4248ce99ede,143912.01666666666,12,995,3042,61,97,15,false,true,false,0,1,false,true,true,true,https://github.com/apache/jena/pull/151
jena,5ff4e10e393ff4248ce99ff8,15688.283333333333,1,309,96,11,3,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/150
jena,5ff4e112393ff4248ce9a00d,11703.966666666667,9,290,0,4,5,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/jena/pull/149
jena,5ff4e117393ff4248ce9a023,9591.35,9,193,5,4,4,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/148
jena,5ff4e11d393ff4248ce9a039,9509.366666666667,1,10,9,1,0,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/jena/pull/147
jena,5ff4e121393ff4248ce9a041,2834.616666666667,4,195,106,15,4,0,false,true,false,0,0,true,true,false,false,https://github.com/apache/jena/pull/146
jena,5ff4e125393ff4248ce9a05e,10160.75,23,2191,950,49,0,0,false,true,false,0,0,false,true,true,true,https://github.com/apache/jena/pull/145
jena,5ff4e12e393ff4248ce9a0ac,3957.516666666667,7,361,17,7,1,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/144
jena,5ff4e133393ff4248ce9a0bf,3394.3,1,26,11,1,7,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/143
jena,5ff4e136393ff4248ce9a0cc,3928.866666666667,2,24,19,3,0,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/142
jena,5ff4e139393ff4248ce9a0d5,5721.966666666666,1,4,5,1,1,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/jena/pull/141
jena,5ff4e13c393ff4248ce9a0dc,1173.3166666666666,1,14,0,1,0,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/140
jena,5ff4e140393ff4248ce9a0e4,215651.63333333333,30,1503,190,9,20,4,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/139
jena,5ff4e14f393ff4248ce9a149,1556.5833333333333,2,61,7,2,2,0,false,true,false,0,0,true,true,true,false,https://github.com/apache/jena/pull/137
jena,5ff4e152393ff4248ce9a152,3335.6666666666665,7,279,222,10,0,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/136
jena,5ff4e156393ff4248ce9a168,4488.45,1,3,3,2,2,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/135
jena,5ff4e15a393ff4248ce9a173,15925.316666666668,5,355,274,8,20,0,false,true,false,0,0,false,true,true,false,https://github.com/apache/jena/pull/134
jena,5ff4e161393ff4248ce9a1cf,14700.116666666667,4,125,4,4,6,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/132
jena,5ff4e168393ff4248ce9a1f7,1920.8666666666666,9,3874,2818,52,1,0,false,true,false,0,0,false,true,true,true,https://github.com/apache/jena/pull/130
jena,5ff4e16d393ff4248ce9a23e,149.95,2,650,120,18,0,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/129
jena,5ff4e171393ff4248ce9a257,2049.8166666666666,3,654,136,17,0,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/128
jena,5ff4e179393ff4248ce9a2a2,2781.6,1,12,5,1,0,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/jena/pull/125
jena,5ff4e17d393ff4248ce9a2a8,1307.9666666666667,1,5,0,1,1,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/124
jena,5ff4e183393ff4248ce9a2da,4442.216666666666,4,355,0,3,12,0,false,false,false,0,0,false,false,false,false,https://github.com/apache/jena/pull/122
jena,5ff4e187393ff4248ce9a2f1,3344.116666666667,1,197,3,4,2,0,false,true,false,0,0,true,true,false,true,https://github.com/apache/jena/pull/121
jena,5ff4e18a393ff4248ce9a2fc,34860.65,7,611,340,15,10,0,false,true,false,0,0,false,false,true,true,https://github.com/apache/jena/pull/120
jena,5ff4e191393ff4248ce9a33f,1350.1666666666667,3,844,528,149,7,0,false,true,false,0,0,false,true,true,true,https://github.com/apache/jena/pull/118
jena,5ff4e198393ff4248ce9a3ef,155.3,1,12,0,2,0,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/jena/pull/116
jena,5ff4e19b393ff4248ce9a3f7,1664.2333333333333,10,2024,433,93,0,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/115
jena,5ff4e1b6393ff4248ce9a541,103.46666666666667,1,6,1,1,0,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/113
jena,5ff4e1ba393ff4248ce9a552,1088.9666666666667,2,446,526,2,4,0,false,true,false,0,0,true,true,true,false,https://github.com/apache/jena/pull/111
jena,5ff4e1bf393ff4248ce9a573,1427.5166666666667,3,160,87,8,3,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/109
jena,5ff4e1c3393ff4248ce9a586,2248.016666666667,2,89,45,3,11,0,false,true,false,0,0,true,true,false,true,https://github.com/apache/jena/pull/108
jena,5ff4e1cd393ff4248ce9a603,1531.2333333333333,2,12,12,1,4,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/105
jena,5ff4e1d1393ff4248ce9a60e,1411.4833333333333,1,10,10,4,0,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/104
jena,5ff4e1d3393ff4248ce9a617,4543.283333333334,1,1,0,1,2,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/103
jena,5ff4e1d7393ff4248ce9a61f,91.01666666666667,1,1,1,1,3,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/jena/pull/102
jena,5ff4e1dd393ff4248ce9a654,610.2333333333333,2,0,0,0,4,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/100
jena,5ff4e1e0393ff4248ce9a65e,15.783333333333333,9,97,89,6,0,0,false,true,false,0,0,false,true,true,true,https://github.com/apache/jena/pull/99
jena,5ff4e1e4393ff4248ce9a672,251.68333333333334,2,104,11,5,0,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/98
jena,5ff4e1e7393ff4248ce9a67d,18204.183333333334,1,296,0,7,11,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/97
jena,5ff4e1f4393ff4248ce9a79a,44588.76666666667,2,4923,303,61,32,0,false,true,false,0,0,false,true,true,true,https://github.com/apache/jena/pull/94
jena,5ff4e1fa393ff4248ce9a826,3991.65,1,14,14,14,2,0,false,true,false,0,0,false,true,true,false,https://github.com/apache/jena/pull/92
jena,5ff4e1fd393ff4248ce9a83c,7324.033333333334,8,236,33,6,0,0,false,true,false,0,0,false,true,true,false,https://github.com/apache/jena/pull/91
jena,5ff4e204393ff4248ce9a854,47581.13333333333,7,652,126,37,2,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/89
jena,5ff4e211393ff4248ce9a8c2,1628.45,12,293,292,19,0,0,false,true,false,0,0,true,true,true,true,https://github.com/apache/jena/pull/86
jena,5ff4e217393ff4248ce9a8e5,13078.983333333334,17,196,114,8,0,0,false,true,false,0,0,true,true,true,true,https://github.com/apache/jena/pull/85
jena,5ff4e21f393ff4248ce9a901,9913.516666666666,16,3234,924,42,3,0,false,false,true,0,0,false,false,false,true,https://github.com/apache/jena/pull/84
jena,5ff4e22a393ff4248ce9a95e,10272.116666666667,2,390,36,14,2,0,false,true,false,0,0,false,true,true,false,https://github.com/apache/jena/pull/81
jena,5ff4e238393ff4248ce9aa12,2882.8166666666666,1,771,926,21,1,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/76
jena,5ff4e23e393ff4248ce9aa36,1373.85,1,45,0,1,0,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/jena/pull/74
jena,5ff4e240393ff4248ce9aa3d,56.7,1,3,0,1,2,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/jena/pull/73
jena,5ff4e243393ff4248ce9aa46,11483.616666666667,11,277,53,9,15,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/72
jena,5ff4e250393ff4248ce9aac0,20168.633333333335,1,7,21,1,0,0,false,true,false,0,0,false,false,true,true,https://github.com/apache/jena/pull/68
jena,5ff4e253393ff4248ce9aac6,2352.1,1,85,186,51,1,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/67
jena,5ff4e259393ff4248ce9ab0b,10153.9,1,6,6,1,0,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/65
jena,5ff4e25b393ff4248ce9ab11,17076.5,4,1047,128,24,40,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/64
jena,5ff4e265393ff4248ce9abbf,29964.766666666666,1,332,357,41,11,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/62
jena,5ff4e286393ff4248ce9b0cd,1078.4,1,124,400,39,8,0,false,true,false,0,0,false,true,true,true,https://github.com/apache/jena/pull/54
jena,5ff4e289393ff4248ce9b105,70673.45,14,288,29,15,27,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/53
jena,5ff4e298393ff4248ce9b1fc,2685.8333333333335,5,34,20,2,5,0,false,false,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/49
jena,5ff4e29e393ff4248ce9b215,671801.8833333333,4,317,98,4,4,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/47
jena,5ff4e2a5393ff4248ce9b23a,14179.883333333333,6,134,1,5,13,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/45
jena,5ff4e2ab393ff4248ce9b26f,102.43333333333334,4,82,57,1,0,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/jena/pull/43
jena,5ff4e2af393ff4248ce9b278,395.85,2,80,12,6,3,0,false,true,false,0,0,false,true,true,false,https://github.com/apache/jena/pull/42
jena,5ff4e2b2393ff4248ce9b287,528.3666666666667,1,3,0,1,0,0,false,false,false,0,0,true,false,false,true,https://github.com/apache/jena/pull/41
jena,5ff4e2b5393ff4248ce9b28d,788.65,2,12,12,6,1,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/40
jena,5ff4e2ba393ff4248ce9b2b4,77089.06666666667,1,12,6,1,5,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/38
jena,5ff4e2c1393ff4248ce9b2ea,2739.8,1,2,0,1,2,0,false,false,false,0,0,true,false,false,true,https://github.com/apache/jena/pull/35
jena,5ff4e2c4393ff4248ce9b2f4,1247.5,1,5,4,1,0,0,false,true,false,0,0,true,false,false,true,https://github.com/apache/jena/pull/34
jena,5ff4e2c9393ff4248ce9b2fe,93.16666666666667,2,5,2,3,4,0,false,false,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/32
jena,5ff4e2d0393ff4248ce9b31a,1230.2833333333333,2,43,1,1,3,0,false,false,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/29
jena,5ff4e2d3393ff4248ce9b326,185.76666666666668,5,43,40,2,1,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/28
jena,5ff4e2da393ff4248ce9b338,2840.766666666667,1,42,0,1,0,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/26
jena,5ff4e2dc393ff4248ce9b33f,9267.766666666666,19,195,196,4,3,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/25
jena,5ff4e2e4393ff4248ce9b35f,7210.7,2,60,18,7,6,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/24
jena,5ff4e2ec393ff4248ce9b380,518.05,2,18,26,2,2,0,false,false,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/21
jena,5ff4e2f2393ff4248ce9b393,226.95,7,23,5,7,0,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/19
jena,5ff4e304393ff4248ce9b3d2,163.2,1,99,37,4,0,0,false,true,false,0,0,false,true,true,false,https://github.com/apache/jena/pull/12
jena,5ff4e30a393ff4248ce9b407,138022.36666666667,28,611,1,7,33,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/jena/pull/10
jena,5ff4e314393ff4248ce9b458,368.3833333333333,2,2,0,1,2,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/jena/pull/9
storm,5ff44582c58a6b7ed301a984,2337.6,1,3,2,3,2,0,false,true,false,1,0,true,false,false,false,https://github.com/apache/storm/pull/2811
storm,5ff44585c58a6b7ed301a992,2528.733333333333,1,1,1,1,0,0,false,true,false,2,0,true,false,false,false,https://github.com/apache/storm/pull/2810
storm,5ff445a0c58a6b7ed301aa9c,6206.666666666667,1,4,3,1,0,0,false,true,false,2,0,false,false,false,false,https://github.com/apache/storm/pull/2804
storm,5ff445a3c58a6b7ed301aaa3,6278.45,1,97,44,23,4,5,false,true,false,2,0,false,true,false,false,https://github.com/apache/storm/pull/2803
storm,5ff445a9c58a6b7ed301aad7,2809.866666666667,1,1,1,1,1,0,false,true,false,3,0,true,false,false,false,https://github.com/apache/storm/pull/2802
storm,5ff445adc58a6b7ed301aae0,5142.416666666667,4,76,8,10,1,5,false,true,false,1,0,true,true,true,false,https://github.com/apache/storm/pull/2801
storm,5ff445b9c58a6b7ed301ab54,2460.9,1,24,25,1,2,0,false,true,false,1,0,true,false,false,false,https://github.com/apache/storm/pull/2799
storm,5ff445bcc58a6b7ed301ab5f,8368.75,1,69,8,8,5,0,false,true,false,1,0,true,true,false,false,https://github.com/apache/storm/pull/2798
storm,5ff445c0c58a6b7ed301ab7b,3589.983333333333,1,12,14,1,0,0,false,true,false,1,0,true,false,false,false,https://github.com/apache/storm/pull/2797
storm,5ff445c2c58a6b7ed301ab81,3710.633333333333,1,1,1,1,1,0,false,true,false,1,0,true,false,false,false,https://github.com/apache/storm/pull/2796
storm,5ff445c5c58a6b7ed301ab8a,5143.483333333334,1,2,2,2,1,0,false,true,false,1,0,true,false,false,false,https://github.com/apache/storm/pull/2795
storm,5ff445c8c58a6b7ed301ab94,5596.833333333333,1,1,1,1,3,0,false,true,false,1,0,true,false,false,false,https://github.com/apache/storm/pull/2794
storm,5ff445d1c58a6b7ed301abc3,4997.8,1,187,53,3,5,20,false,true,false,1,0,false,true,false,false,https://github.com/apache/storm/pull/2790
storm,5ff445e3c58a6b7ed301ac70,2563.4,1,92,68,3,3,8,false,true,false,1,0,true,true,false,false,https://github.com/apache/storm/pull/2788
storm,5ff445eac58a6b7ed301ac9b,2561.8166666666666,1,7,4,1,3,5,false,true,false,1,0,true,false,false,false,https://github.com/apache/storm/pull/2787
storm,5ff445efc58a6b7ed301acb4,2608.116666666667,1,53,46,1,5,0,false,true,false,2,0,true,false,false,false,https://github.com/apache/storm/pull/2786
storm,5ff445f2c58a6b7ed301acc5,2948.7166666666667,1,11,11,1,0,0,false,true,false,2,0,true,true,false,false,https://github.com/apache/storm/pull/2785
